NO,TIME,SUHU,SET POINT,EROR,DELTA EROR,OUTPUT ANFIS,OUTPUT M
1303,01:02:08,90.06,90.00,-0.06,0.06,0.96,M1
1304,01:02:10,90.06,90.00,-0.06,0.00,0.95,M1
1305,01:02:12,90.06,90.00,-0.06,0.00,0.95,M1
1306,01:02:14,90.06,90.00,-0.06,0.00,0.95,M1
1307,01:02:16,90.06,90.00,-0.06,0.00,0.95,M1
1308,01:02:18,90.06,90.00,-0.06,0.00,0.95,M1
1309,01:02:20,90.06,90.00,-0.06,0.00,0.95,M1
1310,01:02:22,90.06,90.00,-0.06,0.00,0.95,M1
1311,01:02:24,90.06,90.00,-0.06,0.00,0.95,M1
1312,01:02:26,90.06,90.00,-0.06,0.00,0.95,M1
1313,01:02:28,90.06,90.00,-0.06,0.00,0.95,M1
1314,01:02:30,90.06,90.00,-0.06,0.00,0.95,M1
1315,01:02:32,90.12,90.00,-0.12,-0.06,0.95,M1
1316,01:02:34,90.06,90.00,-0.06,0.06,0.96,M1
1317,01:02:36,90.06,90.00,-0.06,0.00,0.95,M1
1318,01:02:38,90.12,90.00,-0.12,-0.06,0.95,M1
1319,01:02:40,90.12,90.00,-0.12,0.00,0.94,M1
1320,01:02:42,90.06,90.00,-0.06,0.06,0.96,M1
1321,01:02:44,90.06,90.00,-0.06,0.00,0.95,M1
1322,01:02:46,90.12,90.00,-0.12,-0.06,0.95,M1
1323,01:02:48,90.12,90.00,-0.12,0.00,0.94,M1
1324,01:02:50,90.12,90.00,-0.12,0.00,0.94,M1
1325,01:02:52,90.12,90.00,-0.12,0.00,0.94,M1
1326,01:02:54,90.12,90.00,-0.12,0.00,0.94,M1
1327,01:02:56,90.12,90.00,-0.12,0.00,0.94,M1
1328,01:02:58,90.06,90.00,-0.06,0.06,0.96,M1
1329,01:03:00,90.06,90.00,-0.06,0.00,0.95,M1
1330,01:03:02,90.06,90.00,-0.06,0.00,0.95,M1
1331,01:03:04,90.06,90.00,-0.06,0.00,0.95,M1
1332,01:03:06,90.06,90.00,-0.06,0.00,0.95,M1
1333,01:03:08,90.06,90.00,-0.06,0.00,0.95,M1
1334,01:03:10,90.06,90.00,-0.06,0.00,0.95,M1
1335,01:03:12,90.06,90.00,-0.06,0.00,0.95,M1
1336,01:03:14,90.00,90.00,0.00,0.06,1.00,M1
1337,01:03:17,90.06,90.00,-0.06,-0.06,0.96,M1
1338,01:03:19,90.00,90.00,0.00,0.06,1.00,M1
1339,01:03:21,90.00,90.00,0.00,0.00,1.00,M1
1340,01:03:23,90.00,90.00,0.00,0.00,1.00,M1
1341,01:03:25,90.00,90.00,0.00,0.00,1.00,M1
1342,01:03:27,90.00,90.00,0.00,0.00,1.00,M1
1343,01:03:29,90.00,90.00,0.00,0.00,1.00,M1
1344,01:03:31,90.00,90.00,0.00,0.00,1.00,M1
1345,01:03:33,90.00,90.00,0.00,0.00,1.00,M1
1346,01:03:35,90.00,90.00,0.00,0.00,1.00,M1
1347,01:03:37,90.00,90.00,0.00,0.00,1.00,M1
1348,01:03:39,90.00,90.00,0.00,0.00,1.00,M1
1349,01:03:41,90.00,90.00,0.00,0.00,1.00,M1
1350,01:03:43,90.00,90.00,0.00,0.00,1.00,M1
1351,01:03:45,89.94,90.00,0.06,0.06,1.03,M1
1352,01:03:47,89.94,90.00,0.06,0.00,1.05,M1
1353,01:03:49,90.00,90.00,0.00,-0.06,1.00,M1
1354,01:03:51,90.00,90.00,0.00,0.00,1.00,M1
1355,01:03:53,89.94,90.00,0.06,0.06,1.03,M1
1356,01:03:55,89.94,90.00,0.06,0.00,1.05,M1
1357,01:03:57,89.94,90.00,0.06,0.00,1.05,M1
1358,01:03:59,89.94,90.00,0.06,0.00,1.05,M1
1359,01:04:01,89.94,90.00,0.06,0.00,1.05,M1
1360,01:04:03,89.94,90.00,0.06,0.00,1.05,M1
1361,01:04:05,89.94,90.00,0.06,0.00,1.05,M1
1362,01:04:07,89.94,90.00,0.06,0.00,1.05,M1
1363,01:04:09,89.94,90.00,0.06,0.00,1.05,M1
1364,01:04:11,89.94,90.00,0.06,0.00,1.05,M1
1365,01:04:13,89.94,90.00,0.06,0.00,1.05,M1
1366,01:04:15,89.94,90.00,0.06,0.00,1.05,M1
1367,01:04:17,89.94,90.00,0.06,0.00,1.05,M1
1368,01:04:19,89.94,90.00,0.06,0.00,1.05,M1
1369,01:04:21,89.94,90.00,0.06,0.00,1.05,M1
1370,01:04:23,89.94,90.00,0.06,0.00,1.05,M1
1371,01:04:25,89.94,90.00,0.06,0.00,1.05,M1
1372,01:04:27,89.94,90.00,0.06,0.00,1.05,M1
1373,01:04:29,89.94,90.00,0.06,0.00,1.05,M1
1374,01:04:31,89.94,90.00,0.06,0.00,1.05,M1
1375,01:04:33,89.94,90.00,0.06,0.00,1.05,M1
1376,01:04:35,89.94,90.00,0.06,0.00,1.05,M1
1377,01:04:37,89.94,90.00,0.06,0.00,1.05,M1
1378,01:04:39,89.94,90.00,0.06,0.00,1.05,M1
1379,01:04:41,89.94,90.00,0.06,0.00,1.05,M1
1380,01:04:43,89.94,90.00,0.06,0.00,1.05,M1
1381,01:04:45,90.00,90.00,0.00,-0.06,1.00,M1
1382,01:04:47,89.94,90.00,0.06,0.06,1.03,M1
1383,01:04:49,90.00,90.00,0.00,-0.06,1.00,M1
1384,01:04:51,89.94,90.00,0.06,0.06,1.03,M1
1385,01:04:54,89.94,90.00,0.06,0.00,1.05,M1
1386,01:04:56,90.00,90.00,0.00,-0.06,1.00,M1
1387,01:04:58,89.94,90.00,0.06,0.06,1.03,M1
1388,01:05:00,89.94,90.00,0.06,0.00,1.05,M1
1389,01:05:02,90.00,90.00,0.00,-0.06,1.00,M1
1390,01:05:04,89.94,90.00,0.06,0.06,1.03,M1
1391,01:05:06,89.94,90.00,0.06,0.00,1.05,M1
1392,01:05:08,89.94,90.00,0.06,0.00,1.05,M1
1393,01:05:10,89.94,90.00,0.06,0.00,1.05,M1
1394,01:05:12,90.00,90.00,0.00,-0.06,1.00,M1
1395,01:05:14,89.94,90.00,0.06,0.06,1.03,M1
1396,01:05:16,89.94,90.00,0.06,0.00,1.05,M1
1397,01:05:18,89.94,90.00,0.06,0.00,1.05,M1
1398,01:05:20,89.94,90.00,0.06,0.00,1.05,M1
1399,01:05:22,89.94,90.00,0.06,0.00,1.05,M1
1400,01:05:24,89.94,90.00,0.06,0.00,1.05,M1
1401,01:05:26,89.94,90.00,0.06,0.00,1.05,M1
1402,01:05:28,89.94,90.00,0.06,0.00,1.05,M1
1403,01:05:30,89.94,90.00,0.06,0.00,1.05,M1
1404,01:05:32,89.94,90.00,0.06,0.00,1.05,M1
1405,01:05:34,89.94,90.00,0.06,0.00,1.05,M1
1406,01:05:36,89.94,90.00,0.06,0.00,1.05,M1
1407,01:05:38,89.94,90.00,0.06,0.00,1.05,M1
1408,01:05:40,89.94,90.00,0.06,0.00,1.05,M1
1409,01:05:42,89.88,90.00,0.12,0.06,1.04,M1
1410,01:05:44,89.94,90.00,0.06,-0.06,1.03,M1
1411,01:05:46,89.94,90.00,0.06,0.00,1.05,M1
1412,01:05:48,89.94,90.00,0.06,0.00,1.05,M1
1413,01:05:50,89.94,90.00,0.06,0.00,1.05,M1
1414,01:05:52,89.88,90.00,0.12,0.06,1.04,M1
1415,01:05:54,89.88,90.00,0.12,0.00,1.05,M1
1416,01:05:56,89.88,90.00,0.12,0.00,1.05,M1
1417,01:05:58,89.94,90.00,0.06,-0.06,1.03,M1
1418,01:06:00,89.94,90.00,0.06,0.00,1.05,M1
1419,01:06:02,89.94,90.00,0.06,0.00,1.05,M1
1420,01:06:04,89.94,90.00,0.06,0.00,1.05,M1
1421,01:06:06,89.94,90.00,0.06,0.00,1.05,M1
1422,01:06:08,89.94,90.00,0.06,0.00,1.05,M1
1423,01:06:10,89.94,90.00,0.06,0.00,1.05,M1
1424,01:06:12,89.94,90.00,0.06,0.00,1.05,M1
1425,01:06:14,89.94,90.00,0.06,0.00,1.05,M1
